count,Region,Province,Crop,Category,Area_ha,Yield_kgha,Irrig_m3,Irrig_equipment,Packaging_type1,Packaging_type2,Fuel_type,Fuel_unit,Fuel_ha,NPK_kgha,AN_kgha,AP_kgha,AS_kgha,Total_fert_min_kgha,Total_fert_org_kgha,Insecticide_kgha,Herbicide_kgha,Fungicide_kgha,Total_pesticides_kgha,Organic_estiercol_kgha,Organic_fermentado_kgha,Organic_liquido_kgha,Irrig_lake_m3,Irrig_river_m3,Irrig_well_m3,Irrigation_source,Source_module,Output_basis,Yield_data_status,Yield_basis_note,Seed_kgha,crop_type_dfe,N_min,P_min,K_min,N_orga,P_orga,K_orga,N_tot,P_tot,K_tot,kgNH3N_ha,kgNOxN_ha,kgNO3N_ha,kgN2ON_ha_direct,kgN2ON_ha_indirect,kgN2ON_ha,kgCO2urea_ha,kgCO2limestone_ha,kgCO2_fert_ha,soil_erosion_tha,kgP_ha_erosion,kgP_ha_runoff,kgP_ha_leaching,kgP_ha_drainage,kgP_total,Cd_kg_ha,Cu_kg_ha,Zn_kg_ha,Pb_kg_ha,Ni_kg_ha,Cr_kg_ha,Hg_kg_ha,trace_metals_from_organic,SOC_mean_rate_kgChayr,SOC_mean_rate_kgChayr__minValue,SOC_mean_rate_kgChayr__maxValue,SOC_source
1899,(all regions confounded),(all provinces confounded),OTROS PERMANENTES,permanent,0.5,5269.69696969697,11250.0,sin riego,CAJA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,226.796185,133.33333333333334,52.66666666666667,126.26373626373626,100.0,0.0,4.285714285714286,2.66747615625,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,79.35276108333335,25.188758270100003,91.12644345879148,21.62953980041667,8.340791759394278,25.295898319735198,100.98230088375,33.52955002949428,116.42234177852666,3.169763927237357,5.656116267485297,31.304513273962502,0.5049115044187501,0.4241866500573,0.9290981544760502,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.190142345332709,0.073507537719,0.441045226314,1.7243127737657091,0.0006237022889348,0.1465759699190833,0.5348894482850874,0.0118654387856826,0.0157037037309466,0.0253638242407239,0.0001534541690762,True,450.0,150.0,800.0,agroforestry_proxy_fao_lac
6,(all regions confounded),(all provinces confounded),PAJA TOQUILLA,permanent,2.0,2290.90909090909,,sin riego,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.4409999999999999,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
46,(all regions confounded),(all provinces confounded),PAPAYA,permanent,1.0,10909.090909090904,0.0,sin riego,CAJA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,200.0,82.5,45.359237,440.0,200.0,0.0,0.9,1.6666666666666663,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,58.05,21.99964696206,244.0494,147.0,64.5583976,158.44284720000005,205.05,86.55804456206,402.4922472,12.02082926470588,11.1621216120844,63.5655,1.02525,0.9819375,2.0071875,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1846248455459012,0.0735,0.4409999999999999,1.7187425099459008,0.0066,1.3566000000000005,3.68851,0.1669999999999999,0.1808799999999999,0.3074105,0.0006841,True,0.0,0.0,0.0,
6,(all regions confounded),(all provinces confounded),PEPINO DULCE,permanent,0.1,9090.909090909088,15652.17391304348,surcos,QUINTAL,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,1237.85,453.59237,0.0,0.0,0.0,453.59237,0.0,6.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,vegetable,68.0388555,29.692156540200003,56.47905395055,21.579657002750007,7.654961470275882,26.700780147295166,89.61851250275001,37.34711801047588,83.17983409784516,2.9422255872507463,5.012150504244088,27.7817388758525,0.44809256251375,0.37924132307908,0.82733388559283,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1946884097728289,0.0735,0.4409999999999999,1.7288060741728288,0.0003599561630799,0.09771967223095,0.438541041182475,0.0037684318021889,0.008058567404657,0.0117364644377557,0.0001878552800355,True,0.0,0.0,0.0,
24,(all regions confounded),(all provinces confounded),PERA,permanent,0.12,3409.09090909091,15652.17391304348,surcos,CAJA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,239.3959730555556,0.0,0.0,0.0,0.0,337.9072961111111,2.5,0.9375,1.5865384615384617,0.0,328.7492804416648,9.158015669446376,0.0,0.0,15652.17391304348,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,35.909395958333334,15.67086039621667,29.8083895850125,14.418015009129489,5.142661231518843,17.7864249464742,50.327410967462825,20.81352162773551,47.5948145314867,1.776851313068487,2.807488884362803,15.601497399913477,0.2516370548373141,0.2156623508821596,0.4672994057194737,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1862277160159265,0.0735,0.4409999999999999,1.7203453804159263,0.0002499049716654,0.0668564564971459,0.2945926529495742,0.0028383321571851,0.0056698999727705,0.0083573585556871,0.0001241610194846,True,0.0,0.0,0.0,
3,(all regions confounded),(all provinces confounded),PIMIENTA NEGRA (GRANO FRESCO),permanent,0.375,210.0,,sin riego,QUINTAL,,,,0.0,0.0,400.0,0.0,0.0,200.0,0.0,4.0,4.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,136.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,2.6908,7.708749391304349,42.16,0.68,0.5371999999999999,1.2172,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.4409999999999999,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
9,(all regions confounded),(all provinces confounded),PIMIENTA NEGRA (GRANO SECO),permanent,0.5,1590.90909090909,,sin riego,QUINTAL,,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,100.0,0.0,0.0,0.0,50.0,0.0,0.5033557046979866,1.5,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,15.0,6.546,12.4515,0.0,0.0,0.0,15.0,6.546,12.4515,0.2967794117647059,0.8502297122762148,4.65,0.075,0.05925,0.1342499999999999,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1778638749999999,0.0735,0.4409999999999999,1.7119815393999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
38,(all regions confounded),(all provinces confounded),PITAHAYA AMARILLA,permanent,2.0,10454.545454545449,11250.0,sin riego,UNIDAD,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,211.6764393333333,145.1495584,211.6764393333333,57.142857142857146,171.45791586,512.29141625,3.401942775,7.298853600000001,5.782778709795919,7.366111854333333,477.20316670879856,34.70568485154899,0.3825646896523963,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,81.102315756,55.42535887503999,54.81746327216142,28.650148213187503,10.30241825211451,35.17787497339384,109.7524639691875,65.7277771271545,89.99533824555526,3.72363183875881,6.131232466672616,34.02326383044812,0.5487623198459375,0.4670429060877199,1.0158052259336574,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.2076237145065692,0.073500300706875,0.4410018042412499,1.741743483854694,0.0005260379448999,0.1379494255172375,0.5923958012948112,0.0066087878974861,0.0121468539529612,0.0181893069786418,0.0002426091635523,True,0.0,0.0,0.0,
46,(all regions confounded),(all provinces confounded),PITAHAYA ROJA,permanent,3.995,9295.454545454551,11250.0,goteo,UNIDAD,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,180.718474,80.0,18.0,125.0,162.5,0.0,0.9347826086956522,3.4814814814814814,10.85,0.8347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,54.3077711,15.364671308039998,84.75966079010999,20.859199799498747,7.4631781996664275,25.48493960908615,75.16697089949875,22.827849507706425,110.24460039919614,2.6172661814933385,4.195265533693357,23.30176097884461,0.3758348544974937,0.3213147988184335,0.6971496533159274,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1878272217087756,0.0735075056436,0.4410450338616,1.7219974256139756,0.0004087316541353,0.1093994426065163,0.4848512709774435,0.004847981453634,0.009278613934837,0.0138646841503759,0.0001757561804511,True,0.0,0.0,0.0,
25,(all regions confounded),(all provinces confounded),PLANTAS MEDICINALES,permanent,0.15,12124.675324675323,0.0,sin riego,CAJA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,204.1165665,0.0,0.0,0.0,204.1165665,0.0,12.0,0.935064935064935,10.155844155844155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,30.617484975,13.36147044309,25.4155742777475,7.847148001000002,2.783622352827593,9.709374599016424,38.464632976,16.145092795917595,35.12494887676392,1.1861602434657994,2.155668205837848,11.924036222560002,0.19232316488,0.1611164634163699,0.35343962829637,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.183281312877576,0.0735,0.4409999999999999,1.717398977277576,0.0001308931502109,0.0355344262658,0.1594694695209,0.0013703388371596,0.002930388147148,0.004267805250093,6.8311010922e-05,True,0.0,0.0,0.0,
2,(all regions confounded),(all provinces confounded),SABILA,permanent,2.65,7511.363636363633,,aspersi?n,CAJA,,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,1237.85,0.0,0.0,0.0,0.0,0.0,529.1910983333333,,,,0.0,529.1910983333333,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,0.0,0.0,0.0,9.155006001166669,3.247559411632192,11.327603698852492,9.155006001166669,3.247559411632192,11.327603698852492,0.6771150144415823,0.4902432614062767,2.838051860361668,0.0457750300058333,0.0468736307259733,0.0926486607318066,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1778416144851781,0.0735,0.4409999999999999,1.7119592788851778,0.000152708675246,0.0414568306434333,0.1860477144410499,0.0015987286433528,0.0034187861716726,0.0049791061251084,7.9696179409e-05,True,0.0,0.0,0.0,
1,(all regions confounded),(all provinces confounded),SACHA INCHI,permanent,7.0,1649.142857142857,,sin riego,QUINTAL,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.4409999999999999,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
4,(all regions confounded),(all provinces confounded),TAXO,permanent,0.515,5051.51515151515,0.0,sin riego,CAJA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,0.0,0.0,0.0,78.47148001000002,27.836223528275934,97.09374599016422,78.47148001000002,27.836223528275934,97.09374599016422,5.803842980927848,4.202085097768086,24.326158803100007,0.3923574000500001,0.4017739776512001,0.7941313777012002,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1993566955872414,0.0735,0.4409999999999999,1.733474359987241,0.001308931502109,0.355344262658,1.594694695209,0.013703388371596,0.02930388147148,0.0426780525009299,0.00068311010922,True,0.0,0.0,0.0,
4,(all regions confounded),(all provinces confounded),TUNA,permanent,0.185,2454.545454545456,,sin riego,CAJA,FRUTA FRESCA,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.4409999999999999,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
1,(all regions confounded),(all provinces confounded),TÉ,permanent,278.0,10791.36690647482,,sin riego,UNIDAD,,,,0.0,575.5395683453237,0.0,0.0,0.0,575.5395683453237,0.0,,4.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,lake,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,86.33093525179855,37.674820143884894,71.66330935251797,0.0,0.0,0.0,86.33093525179855,37.674820143884894,71.66330935251797,1.7080829454083788,4.893408415978215,26.76258992805755,0.4316546762589928,0.3410071942446042,0.772661870503597,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1914827338129496,0.0735,0.4409999999999999,1.7256003982129493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
10,(all regions confounded),(all provinces confounded),UVA (VID),permanent,0.625,7999.999999999999,11250.0,goteo,CAJA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,600.0,160.0,80.0,120.0,600.0,680.388555,11.0,8.0,20.0,28.0,680.388555,0.0,0.0,0.0,11250.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,144.4,54.9864,134.47619999999998,18.0484404023,6.402331411503464,22.331561577737773,162.4484404023,61.38873141150347,156.80776157773775,4.191880356201641,9.151357602665689,50.359016524713,0.8122422020115001,0.6627880148597759,1.475030216871276,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.2046585899850655,0.0735,0.4409999999999999,1.7387762543850651,0.000301054245485,0.08172918041134,0.36677977989807,0.003151779325467,0.0067398927384404,0.0098159520752138,0.0001571153251206,True,0.0,0.0,0.0,
6,(all regions confounded),(all provinces confounded),UVILLA,permanent,0.6849999999999999,5608.391608391618,0.0,surcos,LIBRA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,10.0,0.0,0.0,0.0,5.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,1.5,0.6546000000000001,1.2451499999999998,7.627717845940172,3.066710187369889,8.756258369515303,9.127717845940172,3.721310187369889,10.001408369515303,0.5938329268479068,0.4934811714083789,2.829592532241453,0.0456385892297008,0.0449789153712136,0.0906175046009145,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1763272719268051,0.0735,0.4409999999999999,1.7104449363268048,0.0002478417079106,0.0546307425799572,0.1753980634278654,0.0054413793613929,0.0065116480042683,0.0107622495037503,4.908392819211539e-05,True,0.0,0.0,0.0,
68,(all regions confounded),(all provinces confounded),VIVEROS DE PERMANENTES,permanent,0.04,4545.45454545455,0.0,surcos,CAJA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,566.9904625,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,85.048569375,37.11519567525001,70.5988174381875,76.89290000833334,25.378852940229944,87.82895499180353,161.94146938333336,62.494048615479954,158.42777242999102,7.369800306221123,8.938274777067795,50.20185550883334,0.8097073469166668,0.7296334970739168,1.5393408439905836,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.214876331930623,0.0739009425,0.4434056549999999,1.7518005938306227,0.0027574429184241,0.8511202188816667,4.518912246007499,0.0174194903096633,0.0544199012262333,0.0792317104174416,0.0006125917576833,True,0.0,0.0,0.0,
