Region,Province,Crop,Category,Irrigated_area_ha__minValue,Irrigated_area_ha__maxValue,Electricity_kWh_ha__minValue,Electricity_kWh_ha__maxValue,Seed_share_pct__minValue,Seed_share_pct__maxValue,count__minValue,count__maxValue,Seeding_date__minValue,Seeding_date__maxValue,Harvest_date__minValue,Harvest_date__maxValue,Cycle_length_months__minValue,Cycle_length_months__maxValue,Area_ha__minValue,Area_ha__maxValue,Yield_kgha__minValue,Yield_kgha__maxValue,Straw_kgha__minValue,Straw_kgha__maxValue,Export_straw_percent__minValue,Export_straw_percent__maxValue,Irrig_m3__minValue,Irrig_m3__maxValue,Water_source__minValue,Water_source__maxValue,Irrig_equipment__minValue,Irrig_equipment__maxValue,Packaging_type1__minValue,Packaging_type1__maxValue,Packaging_type1_kgha__minValue,Packaging_type1_kgha__maxValue,Packaging_type2__minValue,Packaging_type2__maxValue,Packaging_type2_kgha__minValue,Packaging_type2_kgha__maxValue,Fuel_type__minValue,Fuel_type__maxValue,Fuel_unit__minValue,Fuel_unit__maxValue,Fuel_ha__minValue,Fuel_ha__maxValue,Urea_kgha__minValue,Urea_kgha__maxValue,NPK_kgha__minValue,NPK_kgha__maxValue,NPK_N_percent__minValue,NPK_N_percent__maxValue,NPK_P_percent__minValue,NPK_P_percent__maxValue,NPK_K_percent__minValue,NPK_K_percent__maxValue,MAP_kgha__minValue,MAP_kgha__maxValue,UAN_kgha__minValue,UAN_kgha__maxValue,AN_kgha__minValue,AN_kgha__maxValue,AP_kgha__minValue,AP_kgha__maxValue,AS_kgha__minValue,AS_kgha__maxValue,CAN_kgha__minValue,CAN_kgha__maxValue,Total_fert_min_kgha__minValue,Total_fert_min_kgha__maxValue,Manure_kgha__minValue,Manure_kgha__maxValue,Manure_type__minValue,Manure_type__maxValue,Compost_kg_ha__minValue,Compost_kg_ha__maxValue,Digestate_kg_ha__minValue,Digestate_kg_ha__maxValue,Total_fert_org_kgha__minValue,Total_fert_org_kgha__maxValue,N_tot__minValue,N_tot__maxValue,N_min__minValue,N_min__maxValue,N_orga__minValue,N_orga__maxValue,P_tot__minValue,P_tot__maxValue,P_min__minValue,P_min__maxValue,P_orga__minValue,P_orga__maxValue,K_tot__minValue,K_tot__maxValue,K_min__minValue,K_min__maxValue,K_orga__minValue,K_orga__maxValue,Insecticide_kgha__minValue,Insecticide_kgha__maxValue,Herbicide_kgha__minValue,Herbicide_kgha__maxValue,Fungicide_kgha__minValue,Fungicide_kgha__maxValue,Acaricide_kgha__minValue,Acaricide_kgha__maxValue,Biocide_NE_kgha__minValue,Biocide_NE_kgha__maxValue,Total_pesticides_kgha__minValue,Total_pesticides_kgha__maxValue,Seed_kgha__minValue,Seed_kgha__maxValue,Equipement_phyto__minValue,Equipement_phyto__maxValue,Molecule_name_1__minValue,Molecule_name_1__maxValue,Dose_kgha_1__minValue,Dose_kgha_1__maxValue,Phase_application_1__minValue,Phase_application_1__maxValue,Molecule_name_2__minValue,Molecule_name_2__maxValue,Dose_kgha_2__minValue,Dose_kgha_2__maxValue,Phase_application_2__minValue,Phase_application_2__maxValue,Molecule_name_3__minValue,Molecule_name_3__maxValue,Dose_kgha_3__minValue,Dose_kgha_3__maxValue,Phase_application_3__minValue,Phase_application_3__maxValue,Molecule_name_4__minValue,Molecule_name_4__maxValue,Dose_kgha_4__minValue,Dose_kgha_4__maxValue,Phase_application_4__minValue,Phase_application_4__maxValue,Molecule_name_5__minValue,Molecule_name_5__maxValue,Dose_kgha_5__minValue,Dose_kgha_5__maxValue,Phase_application_5__minValue,Phase_application_5__maxValue,Molecule_name_6__minValue,Molecule_name_6__maxValue,Dose_kgha_6__minValue,Dose_kgha_6__maxValue,Phase_application_6__minValue,Phase_application_6__maxValue,Molecule_name_7__minValue,Molecule_name_7__maxValue,Dose_kgha_7__minValue,Dose_kgha_7__maxValue,Phase_application_7__minValue,Phase_application_7__maxValue,Molecule_name_8__minValue,Molecule_name_8__maxValue,Dose_kgha_8__minValue,Dose_kgha_8__maxValue,Phase_application_8__minValue,Phase_application_8__maxValue,Molecule_name_9__minValue,Molecule_name_9__maxValue,Dose_kgha_9__minValue,Dose_kgha_9__maxValue,Phase_application_9__minValue,Phase_application_9__maxValue,Transport_1__minValue,Transport_1__maxValue,Transport_type_1__minValue,Transport_type_1__maxValue,Transport_tkm_1__minValue,Transport_tkm_1__maxValue,Transport_2__minValue,Transport_2__maxValue,Transport_type_2__minValue,Transport_type_2__maxValue,Transport_tkm_2__minValue,Transport_tkm_2__maxValue,Transport_3__minValue,Transport_3__maxValue,Transport_type_3__minValue,Transport_type_3__maxValue,Transport_tkm_3__minValue,Transport_tkm_3__maxValue,Transport_4__minValue,Transport_4__maxValue,Transport_type_4__minValue,Transport_type_4__maxValue,Transport_tkm_4__minValue,Transport_tkm_4__maxValue,Transport_tkm__minValue,Transport_tkm__maxValue,Transport_type__minValue,Transport_type__maxValue,Organic_estiercol_kgha__minValue,Organic_estiercol_kgha__maxValue,Organic_fermentado_kgha__minValue,Organic_fermentado_kgha__maxValue,Organic_liquido_kgha__minValue,Organic_liquido_kgha__maxValue,Source_module__minValue,Source_module__maxValue,Output_basis__minValue,Output_basis__maxValue,Yield_data_status__minValue,Yield_data_status__maxValue,Yield_basis_note__minValue,Yield_basis_note__maxValue
costa,MANABÍ,MARACUYÁ (FRUTA FRESCA),permanent,0.25,2.5,0.0,0.0,,,42.0,42.0,,,,,11.0,11.0,0.0706,6.0,23.0,27272.727272727247,,,,,15652.17391304348,15652.17391304348,,,,,,,,,,,,,,,,,3851.9916,6864.0084,,,2.0,416.6666666666667,,,,,,,,,,,0.0,333.3333333333333,,,2.1772433760000003,45.359237,,,0.0,666.6666666666666,0.0,2.834467120181406,,,,,,,0.0,2.834467120181406,,,,,,,,,,,,,,,,,,,0.5,40.0,0.5,20.0,0.45359237,6.25,0.0,0.0,0.0,2.0833333333333335,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,2.834467120181406,,,,,,,,
costa,MANABÍ,NARANJA (FRUTA FRESCA),permanent,0.4,5.6307,0.0,0.0,,,20.0,20.0,,,,,11.0,11.0,0.0,5.6307,68.1818181818182,22727.272727272724,,,,,18260.869565217392,18260.869565217392,,,,,,,,,,,,,,,,,3851.9916,8855.9988,,,50.0,355.19562398991246,,,,,,,,,,,0.0,200.0,126.66666666666667,126.66666666666667,1.3333333333333333,1.3333333333333333,,,0.0,400.0,0.0,3023.9491333333335,,,,,,,0.0,3023.9491333333335,,,,,,,,,,,,,,,,,,,0.44399452998739053,2.5,0.17759781199495622,1.6666666666666667,,,0.0,0.0,0.0,0.0,0.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3023.9491333333335,,,,,,,,,,,,
costa,MANABÍ,OTROS PASTOS CULTIVADOS,cultivated_pasture,0.5,149.9,0.0,0.0,,,83.0,83.0,,,,,11.0,11.0,0.24,300.0,10000.0,20000.0,,,,,10434.782608695654,10434.782608695654,,,,,,,,,,,,,,,,,0.0,2475.7000000000003,,,0.7874015748031497,116.66666666666667,,,,,,,,,,,0.0,358.9049627625,,,,,,,0.0,358.9049627625,0.0,2600.0,,,,,,,0.0,2600.0,,,,,,,,,,,,,,,,,,,0.10062893081761007,0.10062893081761007,0.0080557298585606,15.825,,,0.0,0.0,0.0,0.0,0.0,15.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2600.0,0.0,8.0,0.0,1.0062893081761006,,,,,,,,
costa,MANABÍ,OTROS PERMANENTES,permanent,0.2,98.784,0.0,0.0,,,127.0,127.0,,,,,11.0,11.0,0.0,98.784,48.70129870129871,32727.2727272727,,,,,0.0,15652.17391304348,,,,,,,,,,,,,,,,,3851.9916,6864.0084,,,8.0,1000.0,,,,,,,,,,,0.0,166.72224074691565,10.0,220.0,18.0,150.0,,,0.0,1000.0,0.0,13607.771100000002,,,,,,,0.0,13607.771100000002,,,,,,,,,,,,,,,,,,,0.14285714285714285,50.0,0.14285714285714285,50.0,0.5,34.0,0.0,0.0,0.0,20.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13607.771100000002,0.0,9525.43977,0.0,50.0,,,,,,,,
costa,MANABÍ,OTROS TRANSITORIOS,transitory,0.25,3.0,0.0,0.0,,,13.0,13.0,,,,,2.0,4.0,0.2,2.5,227.27272727272666,22272.727272727298,,,,,7500.0,10434.782608695654,,,,,,,,,,,,,,,,,1653.741,3993.7619999999997,,,88.0,600.0,,,,,,,,,,,0.0,176.0,,,,,,,0.0,600.0,0.0,80.0,,,,,,,0.0,80.0,,,,,,,,,,,,,,,,,,,1.0,12.0,0.8,12.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,80.0,,,,,,,,
costa,MANABÍ,PALMA AFRICANA (FRUTA FRESCA),permanent,6.3,14.0,0.0,0.0,,,14.0,14.0,,,,,11.0,11.0,2.0,17.9,2000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,567.9936,1960.0096000000003,,,0.4894327030033371,389.321468298109,,,,,,,,,,,0.0,63.492063492063494,,,,,,,0.0,389.321468298109,0.0,0.7407407407407407,,,,,,,0.0,0.7407407407407407,,,,,,,,,,,,,,,,,,,2.0,2.0022246941045605,0.8898776418242491,6.0,,,0.0,0.0,0.0,0.4444444444444444,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7407407407407407,,,,,,,,
costa,MANABÍ,PASTO MIEL (CHILENA),cultivated_pasture,,,0.0,0.0,,,1.0,1.0,,,,,11.0,11.0,30.0,30.0,9000.0,14000.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
costa,MANABÍ,PASTO MIXTO,cultivated_pasture,7.5,848.0,0.0,0.0,,,147.0,147.0,,,,,11.0,11.0,0.5,884.5,12000.0,25000.0,,,,,10434.782608695654,10434.782608695654,,,,,,,,,,,,,,,,,0.0,2475.7000000000003,,,6.242184692777578,100.27472527472527,,,,,,,,,,,0.0,749.9999999999999,,,,,,,0.0,749.9999999999999,0.0,13.574660633484163,,,,,,,0.0,13.574660633484163,,,,,,,,,,,,,,,,,,,,,0.06896551724137931,13.333333333333334,0.04,3.0525030525030523,0.0,0.0,0.0,0.0,0.0,13.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.574660633484163,,,0.0,6.688963210702341,,,,,,,,
costa,MANABÍ,PIÑA (FRUTA FRESCA),permanent,,,0.0,0.0,,,1.0,1.0,,,,,11.0,11.0,1.5,1.5,654.5454545454546,654.5454545454546,,,,,,,,,,,,,,,,,,,,,,,3851.9916,6864.0084,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
costa,MANABÍ,PLÁTANO (FRUTA FRESCA),permanent,0.15,20.0,0.0,0.0,,,682.0,682.0,,,,,11.0,11.0,0.05,80.0,200.0,66287.87878787876,,,,,0.0,29565.21739130435,,,,,,,,,,,,,,,,,2294.5065000000004,8375.2513,,,0.5,1200.0,,,,,,,,,,,0.0,505.0505050505051,170.06802721088437,220.0,10.886216880000001,56.546324488908226,,,0.0,1201.2012012012012,0.0,3023.9491333333335,,,,,,,0.0,3023.9491333333335,,,,,,,,,,,,,,,,,,,0.16666666666666666,10.0,0.1680672268907563,52.083333333333336,0.06666666666666667,10.204081632653061,0.0,0.0,0.0,22.6796185,0.0,52.083333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3023.9491333333335,0.0,1360.77711,0.0,160.0,,,,,,,,
costa,MANABÍ,SABOYA,cultivated_pasture,1.2701,299.0,0.0,0.0,,,1420.0,1420.0,,,,,11.0,11.0,0.1,1918.5,18000.0,33000.0,,,,,1159.4202898550725,10434.782608695654,,,,,,,,,,,,,,,,,0.0,2475.7000000000003,,,0.05161290322580645,200.0,,,,,,,,,,,0.0,750.0,0.9991097042239588,0.9997317356702138,0.9991097042239588,100.0,,,0.0,750.0,0.0,2594.059405940594,,,,,,,0.0,2594.059405940594,,,,,,,,,,,,,,,,,,,0.03508771929824561,3.3333333333333335,0.0125,50.0,0.013793103448275862,2.2346368715083798,0.0,0.0,0.0,2.7215542200000002,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2594.059405940594,0.0,8.0,0.0,6.666666666666667,,,,,,,,
costa,MANABÍ,TOMATE RIÑON,transitory,0.02,1.0,0.0,0.0,,,2.0,2.0,,,,,2.0,4.0,0.02,1.0,6136.36363636365,16909.0909090909,,,,,10434.782608695654,10434.782608695654,,,,,,,,,,,,,,,,,5180.503900000001,8375.2513,,,500.0,500.0,,,,,,,,,,,,,,,,,,,0.0,500.0,0.0,2500.0,,,,,,,0.0,2500.0,,,,,,,,,,,,,,,,,,,12.0,12.0,,,,,0.0,0.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2500.0,,,,,,,,,,,,
costa,MANABÍ,YUCA,transitory,0.5,1.0,0.0,0.0,,,24.0,24.0,,,,,5.0,11.0,0.1764,13.0,208.04195804195768,19325.912183055043,,,,,10434.782608695654,10434.782608695654,,,,,,,,,,,,,,,,,1653.741,3993.7619999999997,,,150.0,300.0,,,,,,,,,,,0.0,141.7233560090703,,,200.0,200.0,,,0.0,500.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.36363636363636365,6.0,0.8,6.0,,,0.0,0.0,0.0,6.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
costa,SANTA ELENA,BANANO (FRUTA FRESCA),permanent,77.5,400.0,0.0,0.0,,,6.0,6.0,,,,,11.0,11.0,77.5,400.0,21011.36363636363,44727.27272727277,,,,,,,,,,,,,,,,,,,,,,,2294.5065000000004,8375.2513,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,21.059725381181032,6333.333333333333,,,,,,,21.059725381181032,6333.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.6688907422852375,22.5,2.6688907422852375,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5000.0,0.0,6333.333333333333,,,,,,,,,,
costa,SANTA ELENA,BRACHIARIA,cultivated_pasture,,,0.0,0.0,,,1.0,1.0,,,,,11.0,11.0,100.0,100.0,20000.0,30000.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
costa,SANTA ELENA,CACAO (ALMENDRA SECA),permanent,0.5,86.0,0.0,0.0,,,23.0,23.0,,,,,11.0,11.0,0.25,86.0,136.363636363636,1363.6363636363633,,,,,0.0,11250.0,,,,,,,,,,,,,,,,,3851.9916,6864.0084,,,150.0,200.0,,,,,,,,,,,0.0,333.33333333333337,,,200.0,800.0,,,0.0,800.0,0.0,15.0,,,,,,,0.0,15.0,,,,,,,,,,,,,,,,,,,0.5,2.0,0.375,2.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0399152222222225,0.0,15.0,,,,,,,,
costa,SANTA ELENA,CAFÉ (GRANO ORO),permanent,0.5,18.0,0.0,0.0,,,4.0,4.0,,,,,11.0,11.0,0.5,18.0,85.90909090909089,530.30303030303,,,,,11250.0,15652.17391304348,,,,,,,,,,,,,,,,,3851.9916,6864.0084,,,388.8888888888889,388.8888888888889,,,,,,,,,,,0.0,100.0,,,,,,,0.0,388.8888888888889,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5555555555555556,0.5555555555555556,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
costa,SANTA ELENA,HABA TIERNA (VAINA),transitory,0.25,0.75,0.0,0.0,,,4.0,4.0,,,,,4.0,7.0,0.25,0.75,1018.1818181818181,2545.45454545454,,,,,7500.0,7500.0,,,,,,,,,,,,,,,,,1653.741,3993.7619999999997,,,,,,,,,,,,,,,0.0,200.0,,,,,,,0.0,200.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,2.0,4.0,4.0,,,0.0,0.0,0.0,0.0,0.3333333333333333,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
costa,SANTA ELENA,LIMÓN (FRUTA FRESCA),permanent,0.15,5.0,0.0,0.0,,,68.0,68.0,,,,,11.0,11.0,0.13,5.0,909.0909090909089,15272.72727272728,,,,,0.0,18260.869565217392,,,,,,,,,,,,,,,,,3851.9916,8855.9988,,,30.239491333333337,1200.0,,,,,,,,,,,0.0,384.6153846153846,,,75.0,75.0,,,0.0,1200.0,0.0,907.18474,,,,,,,0.0,907.18474,,,,,,,,,,,,,,,,,,,0.3333333333333333,10.0,0.16666666666666666,5.0,0.125,2.0,0.0,0.0,0.0,0.0,0.0,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,907.18474,,,,,,,,,,,,
costa,SANTA ELENA,MAIZ DURO CHOCLO (CHOCLO),transitory,1.0,3.04,0.0,0.0,,,5.0,5.0,,,,,2.0,4.0,1.0,3.04,1196.1722488038288,2727.27272727273,,,,,8125.0,8125.0,,,,,,,,,,,,,,,,,1537.4895,3993.7619999999997,,,200.0,300.0,,,,,,,,,,,0.0,300.0,,,66.66666666666667,150.0,,,266.6666666666667,700.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.6666666666666666,2.6666666666666665,,,1.0,3.3333333333333335,0.0,0.0,0.0,0.0,1.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
costa,SANTA ELENA,MAIZ DURO SECO (GRANO SECO),transitory,0.2,150.0,0.0,0.0,,,58.0,58.0,,,,,3.0,9.0,0.2,150.0,295.4545454545453,8181.818181818191,,,,,6093.75,11304.347826086958,,,,,,,,,,,,,,,,,1537.4895,3993.7619999999997,,,66.66666666666667,533.3333333333334,,,,,,,,,,,0.0,400.0,,,100.0,200.0,,,0.0,700.0,0.0,742.24206,,,,,,,0.0,742.24206,,,,,,,,,,,,,,,,,,,0.022736459649122808,8.0,0.022736459649122808,24.0,0.5012531328320802,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,742.24206,,,,,,,,,,,,
costa,SANTA ELENA,MAIZ SUAVE SECO (GRANO SECO),transitory,40.0,40.0,0.0,0.0,,,2.0,2.0,,,,,3.0,4.0,40.0,40.0,4550.0,4550.0,,,,,8125.0,8125.0,,,,,,,,,,,,,,,,,1537.4895,3993.7619999999997,,,,,,,,,,,,,,,100.0,100.0,,,,,,,100.0,100.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,25.0,25.0,25.0,25.0,,,0.0,0.0,0.0,0.0,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
costa,SANTA ELENA,MARACUYÁ (FRUTA FRESCA),permanent,0.1,4.0,0.0,0.0,,,21.0,21.0,,,,,11.0,11.0,0.25,3.5,2181.8181818181797,26181.818181818202,,,,,0.0,15652.17391304348,,,,,,,,,,,,,,,,,3851.9916,6864.0084,,,100.0,600.0,,,,,,,,,,,0.0,100.0,,,171.42857142857142,300.0,,,0.0,600.0,0.0,16.0,,,,,,,0.0,16.0,,,,,,,,,,,,,,,,,,,0.7142857142857143,9.0,0.5714285714285714,12.0,0.25,3.4285714285714284,0.0,0.0,0.0,1.7142857142857142,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.0,,,,,,,,
costa,SANTA ELENA,OTROS PASTOS CULTIVADOS,cultivated_pasture,1.5,2.0,0.0,0.0,,,5.0,5.0,,,,,11.0,11.0,1.5,40.0,10000.0,20000.0,,,,,7500.0,7500.0,,,,,,,,,,,,,,,,,0.0,2475.7000000000003,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,1.3333333333333333,0.75,2.0,,,0.0,0.0,0.0,0.0,0.0,3.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
costa,SANTA ELENA,OTROS PERMANENTES,permanent,0.1,40.0,0.0,0.0,,,40.0,40.0,,,,,11.0,11.0,0.1,40.0,1090.9090909090899,15000.0,,,,,0.0,11250.0,,,,,,,,,,,,,,,,,3851.9916,6864.0084,,,80.0,250.0,,,,,,,,,,,0.0,200.0,53.333333333333336,212.12121212121212,40.0,200.0,,,0.0,400.0,0.0,4545.454545454546,,,,,,,0.0,4545.454545454546,,,,,,,,,,,,,,,,,,,0.25,10.0,0.8,2.0,0.3333333333333333,36.0,0.0,0.0,0.0,2.4,0.0,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4545.454545454546,,,,,,,,,,,,
costa,SANTA ELENA,OTROS TRANSITORIOS,transitory,0.1,10.0,0.0,0.0,1.0,1.0,11.0,11.0,,,,,1.0,4.0,0.1,10.0,2114.164904862579,23272.727272727298,,,,,7500.0,7500.0,,,,,,,,,,,,,,,,,1653.741,3993.7619999999997,,,149.7005988023952,416.6666666666667,,,,,,,,,,,0.0,232.55813953488374,,,,,,,0.0,416.6666666666667,0.0,4.2105263157894735,,,,,,,0.0,4.2105263157894735,,,,,,,,,,,,,,,,,,,0.8333333333333334,9.30232558139535,0.5988023952095809,9.30232558139535,1.1666666666666667,2.5,0.0,0.0,0.0,0.0,0.0,18.6046511627907,232.72727272727263,232.72727272727263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.2105263157894735,,,,,,,,
costa,SANTA ELENA,PIÑA (FRUTA FRESCA),permanent,1.0,1.0,0.0,0.0,,,1.0,1.0,,,,,11.0,11.0,0.5,0.5,11363.63636363636,11363.63636363636,,,,,,,,,,,,,,,,,,,,,,,3851.9916,6864.0084,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
costa,SANTA ELENA,PLÁTANO (FRUTA FRESCA),permanent,0.25,3.0,0.0,0.0,,,23.0,23.0,,,,,11.0,11.0,0.2,3.0,1484.8484848484832,14545.4545454545,,,,,0.0,29565.21739130435,,,,,,,,,,,,,,,,,2294.5065000000004,8375.2513,,,151.19745666666668,200.0,,,,,,,,,,,0.0,120.0,,,,,,,0.0,200.0,0.0,13.333333333333334,,,,,,,0.0,13.333333333333334,,,,,,,,,,,,,,,,,,,1.0,2.0,0.16666666666666666,4.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.333333333333334,,,,,,,,
costa,SANTA ELENA,SABOYA,cultivated_pasture,,,0.0,0.0,,,11.0,11.0,,,,,11.0,11.0,4.0,400.0,18000.0,33000.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,0.0,0.0,0.0,0.8,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
