Region,Province,Product,Species,System,Functional_unit,Normalized_product_output_kg,Area_ha_per_1kg_product,Animals_total_live_weight_kg_per_1kg_product,Producing_animals_live_weight_kg_per_1kg_product,Animals_sold_live_weight_kg_per_1kg_product,Animal_input_age_related_factor,Animal_input_economic_allocation_factor,Animal_input_live_weight_kg_per_1kg_product,Animal_input_calf_live_weight_kg_per_1kg_product,Animal_input_one_day_chicken_live_weight_kg_per_1kg_product,Animal_input_piglet_live_weight_kg_per_1kg_product,Animal_input_kid_goat_live_weight_kg_per_1kg_product,Animal_input_dairy_cow_live_weight_kg_per_1kg_product,Animal_input_laying_hen_live_weight_kg_per_1kg_product,Water_l_per_1kg_product,Electricity_kWh_per_1kg_product,Live_weight_equivalent_kg_per_1kg_product,Milk_output_l_per_1kg_product,Milk_output_kg_fpcm_per_1kg_product,Milk_sales_l_per_1kg_product,Milk_sales_kg_fpcm_per_1kg_product,Egg_output_reported_per_1kg_product,Egg_output_kg_per_1kg_product,Egg_sales_reported_per_1kg_product,Egg_sales_kg_per_1kg_product,Birds_sold_head_per_1kg_product,Birds_consumed_head_per_1kg_product,Cultivated_pasture_area_ha_per_1kg_product,Natural_pasture_area_ha_per_1kg_product,Linked_pasture_area_ha_per_1kg_product,Intake_assumption_kg_per_1kg_product,Pasture_feed_kg_per_1kg_product,Cultivated_pasture_feed_kg_per_1kg_product,Natural_pasture_feed_kg_per_1kg_product,Unmatched_pasture_feed_kg_per_1kg_product,Supplement_feed_kg_per_1kg_product,Common_feed_kg_per_1kg_product,Waste_feed_kg_per_1kg_product,Unallocated_feed_kg_per_1kg_product,Total_feed_kg_per_1kg_product,Proxy_total_feed_kg_per_1kg_product,Proxy_forage_kg_per_1kg_product,Proxy_tree_forage_kg_per_1kg_product,Proxy_compound_feed_kg_per_1kg_product,Proxy_mineral_kg_per_1kg_product,Vaccinated_head_per_1kg_product,Area_ha,Animals_total_head,Producing_animals_head,Animals_sold_head,Animal_input_key,Animal_input_name,Milking_system_ESPAC,Infrastructure_type,Infrastructure_source,Infrastructure_area_m2_head,Infrastructure_area_ha,Water_l_head_day,Electricity_kWh_head_day,Representative_live_weight_kg,Live_weight_equivalent_kg,Milk_output_l_day,Milk_output_kg_fpcm_day,Milk_sales_l_7d,Milk_sales_kg_fpcm_7d,Milk_yield_l_head_day,Egg_output_reported,Egg_output_kg,Egg_sales_reported,Egg_sales_kg,Eggs_per_head_reported,Birds_sold_head,Birds_consumed_head,Pasture_share_pct,Cultivated_pasture_area_ha,Natural_pasture_area_ha,Linked_pasture_area_ha,Cultivated_pasture_area_share_pct,Natural_pasture_area_share_pct,Cultivated_pasture_area_ha_per_head,Natural_pasture_area_ha_per_head,Cultivated_pasture_feed_share_pct,Natural_pasture_feed_share_pct,Unmatched_pasture_feed_share_pct,Supplement_share_pct,Common_feed_share_pct,Waste_feed_share_pct,Intake_assumption_kg_head_day,Pasture_feed_kg_head_day,Cultivated_pasture_feed_kg_head_day,Natural_pasture_feed_kg_head_day,Unmatched_pasture_feed_kg_head_day,Supplement_feed_kg_head_day,Common_feed_kg_head_day,Waste_feed_kg_head_day,Unallocated_feed_share_pct,Unallocated_feed_kg_head_day,Total_feed_kg_head_day,Proxy_total_feed_kg_head_day,Proxy_body_weight_kg,Proxy_forage_share_pct,Proxy_tree_forage_share_pct,Proxy_compound_feed_share_pct,Proxy_mineral_share_pct,Proxy_forage_kg_head_day,Proxy_tree_forage_kg_head_day,Proxy_compound_feed_kg_head_day,Proxy_mineral_kg_head_day,Vaccinated_head,Vaccination_share_pct,Infra_water_electricity_status,Infra_water_electricity_note,Infra_water_electricity_citations,Reference_output_kg,Reference_output_kg_for_dfe,Normalization_factor_to_1kg,Reference_output_basis_note,Output_unit,Sales_unit,Diet_basis,Proxy_diet_basis,Diet_data_status,Ration_composition_note,Diet_proxy_source_key,Diet_proxy_quality,Diet_proxy_note,Diet_proxy_citations
Sierra,COTOPAXI,goat_live,caprine,(all holdings),1 kg meat (carcass-weight proxy),1.0,0.07514177693761814,2.1739130434782608,,,1.0,1.0,2.1739130434782608,0.0,0.0,0.0,2.1739130434782608,0.0,0.0,0.6734404536862004,0.0,2.1739130434782608,,,,,,,,,,,,,,0.07166824196597352,0.07166824196597354,0.0,0.0,0.07166824196597354,0.0,0.0,0.0,0.0,0.07166824196597354,0.07166824196597354,0.05663988657844991,0.015028355387523628,0.0,0.0,,0.9650000000000001,1.5,,,kid_goat,"kid goat, conventional, intensive forage area, at farm gate {FR} U",,grazing goat holding with shelter and trough,literature/system proxy,,,9.5,0.0,23.0,34.5,,,,,,,,,,,,,100.00000000000001,,,,,,,,0.0,0.0,100.00000000000001,0.0,0.0,0.0,1.011,1.0110000000000001,0.0,0.0,1.0110000000000001,0.0,0.0,0.0,0.0,0.0,1.0110000000000001,1.011,23.0,79.0,21.0,0.0,0.0,0.799,0.212,0.0,0.0,,,literature/system proxy,ESPAC livestock modules do not expose direct infrastructure/water/electricity variables for this row; literature/system proxy attached,FAO-linked livestock watering structures guideline - Reports ewe or doe water requirements around 9.5 L/day and milking ewe or doe requirements around 13.2 L/day; 9.5 L/head/day was adopted as a general goat live-animal proxy. (https://www.fao.org/fileadmin/user_upload/emergencies/docs/UNEP_FAO_South_Sudan_WH_Structures_guidelines.pdf),15.870000000000001,15.870000000000001,0.07088846880907372,"Animals_total_head multiplied by representative live weight, then converted to estimated meat output with the configured carcass-yield proxy.",kg meat (carcass-weight proxy),,dry-matter kg/head/day,dry-matter kg/head/day,no diet share data in ESPAC; literature proxy attached from config,"no diet/ration fields found in other livestock module; literature proxy diet attached from inputs/02-05_espac_lci_coefficients.yml; main feed columns mapped from proxy diet as unmatched pasture for forage plus browse, with mineral or compound feed retained separately",goat_live,Ecuador plus fallback composite,Composite proxy. Total intake is a fallback mature-doe dry matter intake example; tree-forage share is based on Ecuadorian caprine preference data and native browse literature from the Ecuadorian Sierra.,Evaluación de la preferencia de consumo de leguminosas arbóreas con potencial forrajero en rumiantes menores - Reports caprine Acacia melanoxylon voluntary intake of 211.07 g/kg MS and 20.155 g/kg PV^0.75 at 23 kg live weight. (https://repositorio.uta.edu.ec/items/770d67bf-97e2-485a-8227-d941b7f4e1b2) | Cabras Lecheras Selección y Hábitos de Consumo de Plantas Nativas en la Sierra Ecuatoriana - Ecuador review identifying native browse and shrub resources as a central component of dairy goat feeding in the Sierra. (https://polodelconocimiento.com/ojs/index.php/es/article/download/7592/pdf) | Goat Nutrition - Provides a mature-doe dry matter intake example of about 1.011 kg/day (2.23 lb/day) used as fallback total intake. (https://sfyl.ifas.ufl.edu/duval/agriculture-and-agribusiness-management/livestock-and-poultry/goats/goat-nutrition/)
Sierra,COTOPAXI,horse_live,equine,(all holdings),1 kg live weight equivalent,1.0,0.01282051282051282,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.07211538461538461,0.0,1.0,,,,,,,,,,,,,,0.010817307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010817307692307692,0.010817307692307692,0.010817307692307692,0.010817307692307692,0.0,0.0,0.0,,6.0,2.0,,,,,,"horse holding with shelter, trough, and simple handling area",literature/system proxy,,,45.0,0.0,312.0,624.0,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.75,6.75,6.75,312.0,100.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,,,literature/system proxy,ESPAC livestock modules do not expose direct infrastructure/water/electricity variables for this row; literature/system proxy attached,WSU horse winter water note - Horses need at least 10 to 12 gallons/day; a rounded 45 L/day proxy was adopted. (https://s3.wp.wsu.edu/uploads/sites/2070/2024/01/1.24.pdf),624.0,624.0,0.0016025641025641025,Animals_total_head multiplied by representative live weight to express kg live weight equivalent.,kg live weight equivalent,,dry-matter kg/head/day,dry-matter kg/head/day,no diet share data in ESPAC; literature proxy attached from config,no diet/ration fields found in other livestock module; literature proxy diet attached from inputs/02-05_espac_lci_coefficients.yml; main feed columns mapped from proxy diet components,horse_live,Non-Ecuador fallback inference,Derived as 1.5% of body weight in forage dry matter for a representative Ecuadorian criollo horse at the midpoint of the reported 290 to 334 kg live-weight range.,Caracterización cromohipológica y zoométrica de caballos criollos - Reports an approximate live-weight range of 290 to 334 kg for the evaluated Ecuadorian criollo horse population; the midpoint was used as the representative horse live weight. (https://redi.cedia.edu.ec/document/74588) | Understanding Hay Quality Even Good Hay Can Have Bad Things In It - AAEP guidance indicates horses should receive about 1 to 1.5% of body weight in forage; proxy uses the upper end and the Ecuadorian criollo horse weight midpoint adopted above. (https://aaep.org/post/understanding-hay-quality-even-good-hay-can-have-bad-things-in-it/)
Sierra,COTOPAXI,milk,cattle,(unknown),1 kg FPCM,1.0,2.713508829923935,12.334131045108796,67.83772074809838,,1.0,0.0376,0.46376332729609077,0.0,0.0,0.0,0.0,0.46376332729609077,0.0,1.0175658112214756,0.010175658112214757,12.334131045108796,1.0175658112214756,1.0,7.12296067855033,7.000000000000001,,,,,,,2.713508829923935,0.0,2.713508829923935,0.16959430187024593,0.03083532761277199,0.03083532761277199,0.0,0.0,,0.0,0.0,0.0,0.03083532761277199,,,,,,2.5439145280536892,160.0,161.0,10.0,,dairy_cow,"dairy cow, at farm {BR} Economic, U",Mecánico,milking system: Mecánico,ESPAC direct (gl_sistema_ordenio),,,60.0,0.6,400.0,727.2727272727273,60.0,58.9642452,420.0,412.7497164,6.0,,,,,,,,100.0,160.0,0.0,160.0,100.0,0.0,0.9937888198757764,0.0,100.0,0.0,0.0,,,,10.0,1.8181818181818181,1.8181818181818181,0.0,0.0,,0.0,0.0,0.0,0.0,1.8181818181818181,,,,,,,,,,,150.0,93.16770186335404,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO small-scale dairy manual - Lactating-cow water use increases with dry matter intake and milk output; a reduced 60 L/day proxy was retained for milk rows with unspecified system. (https://www.fao.org/4/t1265e/t1275e01.htm) | Uruguay MGAP dairy intermediate-consumption report - Latin American dairy energy benchmarks were scaled to 0.6 kWh/head/day for milk rows with unspecified system. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf),58.9642452,21521.949498,0.016959430187024595,Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas",,,,
Sierra,COTOPAXI,milk,cattle,beef,1 kg FPCM,1.0,0.2616597800283795,13.947055874084562,76.7088073074651,,1.0,0.0376,0.5244093008655796,0.0,0.0,0.0,0.0,0.5244093008655796,0.0,4.273776407130198,0.021368882035650988,13.947055874084562,1.0175658112214756,1.0,6.826170650277399,6.708333333333334,,,,,,,0.03391886037404919,0.0,0.10175658112214757,0.5698368542840264,0.08510550421125068,0.026641723057435,0.0,0.0,0.0002318816636480454,0.0,0.0,0.0,0.08580114920219482,,,,,,0.5087829056107378,7.0,11.0,3.0,,dairy_cow,"dairy cow, at farm {BR} Economic, U",Mecánico,milking system: nan,ESPAC direct (gl_sistema_ordenio),,,60.0,0.3,400.0,218.1818181818182,10.0,9.8273742,155.0,152.32430010000002,5.0,,,,,,,,100.0,0.23,0.0,1.42,100.0,0.0,0.005,0.0,92.5,0.0,0.0,10.0,,,8.0,1.4545454545454546,1.3454545454545455,0.0,0.0,0.14545454545454548,0.0,0.0,0.0,0.0,1.4545454545454546,,,,,,,,,,,10.0,100.0,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO small-scale dairy manual - Lactating-cow water use increases with dry matter intake and milk output; a reduced 60 L/day proxy was retained for low-intensity milk output in non-dairy systems. (https://www.fao.org/4/t1265e/t1275e01.htm) | Uruguay MGAP dairy intermediate-consumption report - Latin American dairy energy benchmarks were strongly downscaled to 0.3 kWh/head/day for occasional milk handling in beef-oriented systems. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf),9.8273742,3586.991583,0.0712296067855033,Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas",,,,
Sierra,COTOPAXI,milk,cattle,dairy,1 kg FPCM,1.0,0.050674777398829494,10.704263728433705,58.873450506385375,,1.0,0.0376,0.40248031618910735,0.0,0.0,0.0,0.0,0.40248031618910735,0.0,3.35796717703087,0.07631743584161067,10.704263728433705,1.0175658112214756,1.0,7.086706824165024,6.964371980676329,,,,,,,0.023795385123948354,0.0,0.030526974336644273,0.6105394867328854,0.11100717940597915,0.0666043076435875,0.0,0.0,0.0004173869945664817,0.0,0.0,0.0,0.11100717940597915,,,,,,0.2543914528053689,1.08,6.0,2.0,,dairy_cow,"dairy cow, at farm {BR} Economic, U",Mecánico,milking system: Mecánico,ESPAC direct (gl_sistema_ordenio),,,66.0,1.5,450.0,163.63636363636363,18.0,17.68927356,135.5,133.16092041,7.5,,,,,,,,90.0,0.45,0.0,0.69,100.0,0.0,0.08,0.0,90.0,0.0,0.0,10.0,,,12.0,1.9636363636363638,1.9636363636363638,0.0,0.0,0.21818181818181817,0.0,0.0,0.0,0.0,2.1818181818181817,,,,,,,,,,,5.0,100.0,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,"FAO small-scale dairy manual - Uses 4 to 6 L water per kg dry matter intake; the worked example for a 300 kg cow producing 10 kg milk/day gives about 66 L/day, adopted here as the milk-row water proxy. (https://www.fao.org/4/t1265e/t1275e01.htm) | FAO Milking, milk collection and transport - Gives wash-water benchmarks for hand, bucket, and pipeline milking plus plate-cooler water loads, supporting a dedicated dairy handling infrastructure proxy. (https://www.fao.org/4/i2433e/i2433e07.pdf) | Uruguay MGAP dairy intermediate-consumption report - Provides Latin American dairy infrastructure energy benchmarks for milking-room electricity and milk cooling; a rounded 1.5 kWh/cow/day proxy was adopted as a moderate regional milking-plus-cooling estimate. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf)",17.68927356,6456.5848494,0.050878290561073784,Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas",,,,
Sierra,COTOPAXI,milk,cattle,dual-purpose,1 kg FPCM,1.0,0.16959430187024593,12.334131045108796,67.83772074809838,,1.0,0.0376,0.46376332729609077,0.0,0.0,0.0,0.0,0.46376332729609077,0.0,3.0526974336644273,0.03052697433664427,12.334131045108796,1.0175658112214756,1.0,6.783772074809838,6.666666666666667,,,,,,,0.06009623967449185,0.0,0.07728763872729096,0.5087829056107378,0.08325538455448438,0.06167065522554398,0.0,0.0,0.00034782249547206807,0.0,0.0,0.0,0.08360320704995644,,,,,,0.5087829056107378,2.425,8.0,3.0,,dairy_cow,"dairy cow, at farm {BR} Economic, U",Mecánico,milking system: Mecánico,ESPAC direct (gl_sistema_ordenio),,,60.0,0.6,400.0,218.1818181818182,20.0,19.6547484,140.0,137.5832388,6.0,,,,,,,,95.0,0.6,0.0,1.0,100.0,0.0,0.09833333333333333,0.0,90.0,0.0,0.0,10.0,,,10.0,1.7272727272727273,1.6363636363636365,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,1.8181818181818181,,,,,,,,,,,8.0,100.0,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO small-scale dairy manual - Lactating-cow water use increases with dry matter intake and milk output; a reduced 60 L/day proxy was retained for lower-intensity dual-purpose milk systems. (https://www.fao.org/4/t1265e/t1275e01.htm) | Uruguay MGAP dairy intermediate-consumption report - Latin American dairy energy benchmarks were scaled down to 0.6 kWh/head/day for lower-intensity dual-purpose milk handling. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf),19.6547484,7173.983166,0.050878290561073784,Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas",,,,
Sierra,COTOPAXI,mule_live,mule,(all holdings),1 kg live weight equivalent,1.0,0.016857142857142855,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,,,,,,,,,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.0,,9.525,1.0,,,,,,mule holding with shelter and trough,literature/system proxy,,,35.0,0.0,350.0,350.0,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.0,7.0,7.0,350.0,100.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,,literature/system proxy,ESPAC livestock modules do not expose direct infrastructure/water/electricity variables for this row; literature/system proxy attached,WSU horse winter water note - Mule water proxy was scaled from the horse baseline by representative body weight because no ESPAC or Ecuador-specific mule water field was available. (https://s3.wp.wsu.edu/uploads/sites/2070/2024/01/1.24.pdf),350.0,350.0,0.002857142857142857,Animals_total_head multiplied by representative live weight to express kg live weight equivalent.,kg live weight equivalent,,dry-matter kg/head/day,dry-matter kg/head/day,no diet share data in ESPAC; literature proxy attached from config,no diet/ration fields found in other livestock module; literature proxy diet attached from inputs/02-05_espac_lci_coefficients.yml; main feed columns mapped from proxy diet components,mule_live,Non-Ecuador fallback inference,"Derived as 2.0% of body weight in dry matter, using the midpoint of the 1.75% to 2.25% maintenance guideline for a representative 350 kg mule.",Management recommendations for donkeys and mules - Ontario guidance gives 1.75% to 2.25% of body weight dry matter intake for maintenance in donkeys and mules; proxy uses the midpoint and a representative 350 kg body weight. (https://www.ontario.ca/page/management-recommendations-donkeys-and-mules)
Sierra,COTOPAXI,ovine_live,ovine,(all ovine),1 kg meat (carcass-weight proxy),1.0,0.006204500330906684,2.1739130434782608,,0.8695652173913043,2.5,1.0,5.434782608695652,0.0,0.0,0.0,5.434782608695652,0.0,0.0,0.054671539147699476,0.0,2.1739130434782608,,,,,,,,,,,,,,0.009150289183667597,0.009114321065807268,0.0,0.0,0.009114321065807268,8.992029465082152e-05,0.0,0.0,2.0746250530971727e-18,0.00920424136045809,0.009150289183667596,0.007150461830633326,0.001963859235173942,0.0,3.5968117860328605e-05,,0.925,5.0,,2.0,kid_goat,"kid goat, conventional, intensive forage area, at farm gate {FR} U",,grazing ovine holding with shelter and trough,literature/system proxy,,,7.6,0.0,60.44,302.2,,,,,,,,,,,,,99.6069182389937,,,,,,,,0.0,0.0,99.6069182389937,0.3930817610062893,0.0,0.0,1.272,1.267,0.0,0.0,1.267,0.005,0.0,0.0,9.069112511985665e-15,1.1535911115245767e-16,1.272,1.272,60.44,78.1,21.5,0.0,0.4,0.994,0.273,0.0,0.005,,,literature/system proxy,ESPAC livestock modules do not expose direct infrastructure/water/electricity variables for this row; literature/system proxy attached,FAO-linked livestock watering structures guideline - Reports feeder lamb and kid water requirements around 7.6 L/day and adult ewe or doe requirements above that level; 7.6 L/head/day was retained as a conservative live-animal proxy for mixed ovine rows. (https://www.fao.org/fileadmin/user_upload/emergencies/docs/UNEP_FAO_South_Sudan_WH_Structures_guidelines.pdf),139.012,139.012,0.007193623572065721,"Animals_total_head multiplied by representative live weight, then converted to estimated meat output with the configured carcass-yield proxy.",kg meat (carcass-weight proxy),head,dry-matter kg/head/day,dry-matter kg/head/day,no diet share data in ESPAC; literature proxy attached from config,"no diet/ration fields found in ovine module; literature proxy diet attached from inputs/02-05_espac_lci_coefficients.yml; main feed columns mapped from proxy diet as unmatched pasture for forage plus browse, with mineral or compound feed retained separately",ovine_live,Ecuador composite,Composite Ecuador proxy. Total intake is based on an ovine feeding trial; tree-forage share comes from Acacia mearnsii voluntary intake; mineral intake comes from a Blackbelly sheep grazing study in the Ecuadorian Amazon.,UTA thesis by Erika Esthefanía Lluay Guilcapi (bitstream 32507) - Reports voluntary dry matter intake of 1268.85 g/day in weaned sheep in Ecuador. (https://repositorio.uta.edu.ec/bitstream/123456789/32507/1/Tesis%20182%20Medicina%20Veterinaria%20y%20Zootecnia%20-Lluay%20Guilcapi%20Erika%20Esthefan%C3%ADa.pdf) | Evaluación de la preferencia de consumo de leguminosas arbóreas con potencial forrajero en rumiantes menores - Reports ovine Acacia mearnssi voluntary intake of 272.50 g/kg MS and 12.60 g/kg PV^0.75 at 60.44 kg live weight. (https://repositorio.uta.edu.ec/items/770d67bf-97e2-485a-8227-d941b7f4e1b2) | Effect of Mineral Supplementation on the Macromineral Concentration in Blood in Pre- and Postpartum Blackbelly Sheep - Reports 0.005 kg per animal per day mineral supplementation under free-grazing conditions in the Ecuadorian Amazon. (https://pmc.ncbi.nlm.nih.gov/articles/PMC7401505/)
Sierra,COTOPAXI,swine_live,swine,(all swine),1 kg meat (carcass-weight proxy),1.0,0.007653297564237349,1.5151515151515154,,1.5151515151515154,1.0,0.9372,1.4200000000000002,0.0,0.0,1.4200000000000002,0.0,0.0,0.0,0.07049089861797558,0.0006243479591877837,1.5151515151515154,,,,,,,,,,,,,,0.02517532093499128,0.0,0.0,0.0,0.0,0.004718862156054765,0.011797155390136913,0.02359431078027382,0.0,0.023594310780273825,,,,,,,0.74,2.0,,2.0,piglet,"piglet, at farm {BR} Economic, U",,Ecuador smallholder pigsty or swine pen with feeder and drinker,literature/system proxy,,,7.0,0.062,75.23,150.46,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,20.0,50.0,90.0,2.5,0.0,0.0,0.0,0.0,0.5,1.25,2.25,0.0,0.0,2.5,,,,,,,,,,,,,literature/system proxy,ESPAC livestock modules do not expose direct infrastructure/water/electricity variables for this row; literature/system proxy attached,"FAO Livestock housing for pigs - Pig water consumption varies by class from about 2.5 L/day at 25 kg to 7.0 L/day at 90 to 120 kg; 7.0 L/head/day was adopted as a practical market-pig proxy for mixed ESPAC swine rows. (https://www.fao.org/3/s1250e/S1250E14.htm) | Caracterización de granjas porcinas de Banasur, Pasaje, El Oro - Provides Ecuador smallholder swine-system context and supports the use of a simple pen-based infrastructure proxy, although it does not provide a clean biological drinking-water factor. (https://polodelconocimiento.com/ojs/index.php/es/article/view/1043/html) | National Hog Farmer study summary - Finishing-barn electricity around 11.2 kWh per finished pig produced was annualized over a 180-day finishing period to derive a daily proxy. (https://www.nationalhogfarmer.com/livestock-management/study-goes-to-pig-barns-to-find-actual-energy-use)",99.3036,99.3036,0.010070128373996512,"Animals_total_head multiplied by representative live weight, then converted to estimated meat output with the configured carcass-yield proxy.",kg meat (carcass-weight proxy),head,as-fed kg/head/day,,"share-based, absolute kg/head/day estimated from configured intake assumption",common feed + supplement + waste shares from ESPAC swine module,,,,
Sierra,IMBABURA,cattle_live,cattle,(unknown),1 kg meat (carcass-weight proxy),1.0,0.005,2.0,0.7636363636363637,1.4814814814814814,1.35,0.0673,0.18171,0.18171,0.0,0.0,0.0,0.0,0.0,0.05,0.0,2.0,,,,,,,,,,,0.0,0.0003224324320304167,0.0015746969487166669,0.01,0.008333333333333333,9.061784897025171e-05,0.004291266209000763,0.0,0.00019776136363636366,0.0,0.0,0.0,0.008333333333333333,,,,,,0.005,5.0,5.0,3.0,20.0,calf,"calf, at farm {BR} Economic, U",Mecánico,milking system: nan,ESPAC direct (gl_sistema_ordenio),,,50.0,0.0,400.0,2000.0,,,,,,,,,,,,,99.0,0.0,0.203158464718,1.6896363384600002,21.05263157894737,78.94736842105263,0.0,0.0,20.842105263157894,77.65789473684211,0.0,5.0,,,10.0,9.9,2.0842105263157893,7.765789473684212,0.0,0.5,0.0,0.0,0.0,0.0,10.0,,,,,,,,,,,5.5,100.0,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO Livestock housing water requirements - Reports dry dairy cow water requirements around 40 to 60 L/day; the midpoint 50 L/day was adopted when the cattle system is unspecified. (https://www.fao.org/3/S1250E/S1250E12.htm),1000.0,1000.0,0.001,"Animals_total_head multiplied by representative live weight, then converted to estimated meat output with the configured carcass-yield proxy.",kg meat (carcass-weight proxy),,as-fed kg/head/day,,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas",,,,
Sierra,IMBABURA,cattle_live,cattle,beef,1 kg meat (carcass-weight proxy),1.0,0.0038235294117647057,2.0,0.7386363636363636,0.6666666666666667,3.0,0.0673,0.4038,0.4038,0.0,0.0,0.0,0.0,0.0,0.025,0.0,2.0,,,,,,,,,,,0.0,0.0,0.0018412233809553375,0.004,0.004,0.0005739130434782608,0.0,0.0,0.0001473,0.0,0.0,0.0,0.004,,,,,,0.005,8.0,10.0,3.0,5.0,calf,"calf, at farm {BR} Economic, U",Mecánico,milking system: nan,ESPAC direct (gl_sistema_ordenio),,,50.0,0.0,400.0,4000.0,,,,,,,,,,,,,95.0,0.0,0.0,4.173159699155,100.0,0.0,0.0,0.0,90.0,0.0,0.0,10.0,,,8.0,7.6,7.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,10.0,100.0,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO Livestock housing water requirements - Reports dry dairy cow water requirements around 40 to 60 L/day; the midpoint 50 L/day was adopted for beef cattle. (https://www.fao.org/3/S1250E/S1250E12.htm),2000.0,2000.0,0.0005,"Animals_total_head multiplied by representative live weight, then converted to estimated meat output with the configured carcass-yield proxy.",kg meat (carcass-weight proxy),,as-fed kg/head/day,,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas",,,,
